"gene","padj_MLH1","log2FoldChange_MLH1","padj_MSH2","log2FoldChange_MSH2","Result_KOvsWT"
".1531",NA,NA,NA,1.10950546220796,"Not DE"
"RPS24P1",NA,NA,NA,NA,"Not DE"
".1532",NA,NA,NA,-1.77802147183191,"Not DE"
"PKMP1",NA,0.747041717347424,NA,-0.814047889434528,"Not DE"
"MTND2P40",NA,0.817476493946865,NA,NA,"Not DE"
"RRM2P2",NA,1.68290557785691,NA,NA,"Not DE"
".1533",NA,NA,NA,NA,"Not DE"
"RPL34P10",0.789280816348246,-0.632139607174324,NA,-0.0921000316925856,"Not DE"
"TAPBP.3",0.130245481137796,-0.460219792834096,0.477582831359845,-0.498695840387707,"Not DE"
".1534",NA,-2.95454233638376,NA,NA,"Not DE"
"EIF2S2P3",0.545750597642439,0.988448156207697,0.777161425130538,0.786526688587107,"Not DE"
"GPS2P1",NA,-1.10607685769562,NA,-0.794265746585955,"Not DE"
"CD24P1",NA,NA,NA,NA,"Not DE"
"TRPC6P8",NA,NA,NA,NA,"Not DE"
".1535",NA,NA,NA,NA,"Not DE"
".1536",NA,NA,NA,NA,"Not DE"
"RPL21P133",NA,NA,NA,NA,"Not DE"
"RPL29P1",0.654285464837406,1.24527894369956,NA,-2.29589733550338,"Not DE"
"ZBTB9.1",0.871152788322772,-0.0334247804012611,0.797951024910982,0.0793086161786722,"Not DE"
"KLF2P4",0.807313113682664,0.470784545069282,0.92421664095116,0.365149794768784,"Not DE"
"NPAP1P4",NA,NA,NA,NA,"Not DE"
"NPM1P40",0.797813137305697,0.648628544496397,NA,-2.36091075852275,"Not DE"
"ARF4P2",NA,0.774645614195634,NA,NA,"Not DE"
"KPNA2P1",NA,-2.60568997596951,NA,-0.90439542630581,"Not DE"
"RPS12P4",NA,1.7322442211216,NA,2.14986391374505,"Not DE"
"H3P36",NA,NA,NA,NA,"Not DE"
"ZNF863P",NA,-3.33121953209779,NA,-0.814047889434528,"Not DE"
"HNRNPA1P54",0.582076660281479,0.166383533405338,0.939145669325916,0.0599156383162569,"Not DE"
"VN2R9P",NA,NA,NA,NA,"Not DE"
"MED28P7",NA,1.72516358033419,NA,0.125676412255769,"Not DE"
".1537",NA,0.817476493946865,NA,NA,"Not DE"
"RPL15P4.3",NA,NA,NA,NA,"Not DE"
"RPS27AP7",NA,NA,NA,NA,"Not DE"
".1538",NA,NA,NA,NA,"Not DE"
"RPL13AP5",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
"ASNSP3",NA,-3.31468030092054,NA,2.52566667939654,"Not DE"
".1539",NA,NA,NA,NA,"Not DE"
"PPP1R11.2",0.145606481504439,-1.03534825919023,0.857549802522595,0.357688900061846,"Not DE"
"MOG.6",NA,NA,NA,NA,"Not DE"
"IFITM3P1",NA,-1.10607685769562,NA,-1.62170222926041,"Not DE"
"YWHAQP5",0.687797347773305,1.07017538763405,NA,-0.695208229753875,"Not DE"
"HNRNPA3P5",NA,-1.10607685769562,NA,-1.77802147183191,"Not DE"
"TCF3P1",0.856940136077721,0.305986395160679,0.959017408938571,-0.207684405358949,"Not DE"
"HNRNPA1P73",NA,0.817476493946865,NA,NA,"Not DE"
"RAD23BP1",NA,NA,NA,NA,"Not DE"
".1540",NA,NA,NA,NA,"Not DE"
".1541",NA,NA,NA,NA,"Not DE"
".1542",NA,-3.28740571289981,NA,-2.08455025230556,"Not DE"
"SNRPGP14",NA,NA,NA,NA,"Not DE"
"RPL36P13",NA,NA,NA,NA,"Not DE"
"PRPF38AP2",NA,NA,NA,NA,"Not DE"
".1543",NA,-1.10607685769562,NA,-0.814047889434527,"Not DE"
"MTATP6P4",NA,NA,NA,NA,"Not DE"
"S100A11P2",NA,0.817476493946865,NA,NA,"Not DE"
"RPS27AP14",NA,NA,NA,NA,"Not DE"
"MED15P5",NA,NA,NA,NA,"Not DE"
"CRLF3P1",NA,0.817476493946865,NA,-0.814047889434528,"Not DE"
"LYPLA2P3",NA,NA,NA,NA,"Not DE"
".1544",NA,NA,NA,NA,"Not DE"
"EEF1DP8",NA,NA,NA,NA,"Not DE"
"EIF4A1P6",NA,NA,NA,NA,"Not DE"
"ZNF853",NA,-0.255840774869787,NA,1.21182717851448,"Not DE"
"SOCS5P1",NA,NA,NA,NA,"Not DE"
"KRTAP19-11P",NA,NA,NA,NA,"Not DE"
"ZNF90P2.2",NA,-1.10607685769562,NA,NA,"Not DE"
".1545",NA,NA,NA,NA,"Not DE"
"BAK1P2",NA,-2.62641370384114,NA,NA,"Not DE"
"XKRYP3",NA,0.817476493946865,NA,NA,"Not DE"
"C4B.3",NA,NA,NA,NA,"Not DE"
"MTND5P17",NA,NA,NA,NA,"Not DE"
"UBA5P1",0.374755690264316,1.43474466772171,NA,0.0660831874492632,"Not DE"
".1546",NA,NA,NA,1.93465184612047,"Not DE"
".1547",NA,NA,NA,NA,"Not DE"
"LAMTOR5P1",NA,NA,NA,1.92529726277623,"Not DE"
".1548",NA,NA,NA,NA,"Not DE"
"PPT2.6",0.0100443036621589,-1.46342917046588,0.74588354230296,-0.43567033788691,"DE (down) in MLH1"
".1549",NA,NA,NA,NA,"Not DE"
"RPL27AP3",NA,NA,NA,NA,"Not DE"
"KRT18P5",0.651161024900975,0.501503620434758,0.930334114243053,-0.27089576148947,"Not DE"
"TSBP1.6",NA,NA,NA,NA,"Not DE"
".1550",NA,0.817476493946864,NA,-0.814047889434528,"Not DE"
"RPL23AP24",NA,NA,NA,NA,"Not DE"
"PSMC3P1",NA,NA,NA,NA,"Not DE"
"DSTNP5",NA,NA,NA,1.10950546220796,"Not DE"
"HMGA1P1",NA,-3.85800015795794,0.951217146112135,0.197054214729921,"Not DE"
"BZW1P1",NA,NA,NA,-0.814047889434528,"Not DE"
"MTCO2P21",NA,-3.04234334308341,NA,NA,"Not DE"
".1551",NA,NA,NA,NA,"Not DE"
"NDUFA4P2",NA,NA,NA,NA,"Not DE"
"MTCO1P10",NA,NA,NA,1.10950546220796,"Not DE"
"HLA-DPB1.5",NA,1.68290557785691,NA,1.92529726277623,"Not DE"
"HNRNPA1P47",NA,NA,NA,NA,"Not DE"
"EIF1AXP1",NA,-2.03977528779318,NA,-2.36596962735161,"Not DE"
"ARHGEF38",NA,-0.153013426114148,NA,-0.814047889434528,"Not DE"
".1552",NA,NA,NA,NA,"Not DE"
"CNOT4P1",NA,NA,NA,-0.814047889434527,"Not DE"
"HLA-U.4",NA,NA,NA,NA,"Not DE"
".1553",NA,-1.10607685769562,NA,-2.13047962354083,"Not DE"
".1554",NA,NA,NA,NA,"Not DE"
".1555",NA,NA,NA,1.10950546220796,"Not DE"
".1556",NA,NA,NA,NA,"Not DE"
"RBMY2QP",NA,NA,NA,NA,"Not DE"
"RPL27P9",NA,0.817476493946864,NA,1.10950546220796,"Not DE"
"MICC.3",NA,NA,NA,NA,"Not DE"
".1557",NA,NA,NA,NA,"Not DE"
"RPL21P137",NA,NA,NA,NA,"Not DE"
"RPL31P63",NA,NA,NA,NA,"Not DE"
"UQCRC2P1",NA,-1.10607685769562,NA,NA,"Not DE"
"GAGE12B",NA,NA,NA,NA,"Not DE"
"CLIC4P1",NA,-0.170276858856613,NA,NA,"Not DE"
".1558",NA,NA,NA,NA,"Not DE"
"YRDCP2",NA,NA,NA,NA,"Not DE"
"HLA-W.7",NA,-1.10607685769562,NA,NA,"Not DE"
".1559",NA,NA,NA,NA,"Not DE"
".1560",0.758372126088358,-0.425711269351645,0.981956061220488,0.0897024385654236,"Not DE"
"EHMT2.4",NA,-2.03977528779318,NA,NA,"Not DE"
"CTAGE9",NA,2.31064511885018,NA,1.10950546220796,"Not DE"
"RPL19P16",NA,NA,NA,NA,"Not DE"
"TRMT112P4",NA,NA,NA,-0.814047889434528,"Not DE"
"COX7A2P2",NA,NA,NA,1.10950546220796,"Not DE"
"DXO.3",NA,NA,NA,1.94367850565045,"Not DE"
"RPL17P16",NA,NA,NA,NA,"Not DE"
".1561",NA,NA,NA,NA,"Not DE"
".1562",NA,NA,NA,NA,"Not DE"
".1563",NA,-2.62641370384114,NA,NA,"Not DE"
"RPL21P23",NA,NA,NA,NA,"Not DE"
".1564",NA,NA,NA,NA,"Not DE"
"INTS6-AS1",0.410473831694576,-1.71107548475942,0.936929309811571,0.371604004109015,"Not DE"
".1565",NA,NA,NA,NA,"Not DE"
"ZNF593OS",NA,-2.00877443159339,NA,NA,"Not DE"
"RPS15AP27",NA,NA,NA,NA,"Not DE"
"SDR42E1P5",NA,NA,NA,NA,"Not DE"
"TSPY15P",NA,NA,NA,NA,"Not DE"
"OR2AI1P",NA,NA,NA,NA,"Not DE"
".1566",NA,NA,NA,NA,"Not DE"
"BCRP8",NA,NA,NA,NA,"Not DE"
".1567",NA,0.817476493946864,NA,NA,"Not DE"
"SPA17P1",NA,-2.59401770263946,NA,NA,"Not DE"
"PAIP1P1.3",0.0926282494055242,2.42041007486186,0.961584588157581,0.24973231387114,"Not DE"
"RPL24P8",NA,-2.03977528779318,NA,-1.77802147183191,"Not DE"
"SDAD1P4",NA,NA,NA,2.93909166286671,"Not DE"
"RPS3AP12",0.313554813089663,0.900010345066778,0.996089369037211,-0.0146219346601858,"Not DE"
"RPL7AP15",NA,0.817476493946864,NA,1.10950546220796,"Not DE"
".1568",NA,NA,NA,NA,"Not DE"
"POLR1H.6",0.681277252596038,-0.22832737776212,0.648923451927571,-0.257577000546741,"Not DE"
"SNX25P1",0.72123006774745,0.443244574052099,0.865947717725877,-0.357140431953816,"Not DE"
"GAPDHP2",NA,0.817476493946864,NA,NA,"Not DE"
"BTF3P8",NA,NA,NA,1.10950546220796,"Not DE"
".1569",NA,-1.6410014051237,NA,0.624448148833586,"Not DE"
"ANKRD20A7P",0.000616428822283587,-3.63621908961251,0.721272284462666,-0.583608569024621,"DE (down) in MLH1"
"ARL5AP2",NA,NA,NA,NA,"Not DE"
"RAB28P2",NA,NA,NA,NA,"Not DE"
"LSM2.2",0.0245326970387528,-1.35746364509758,0.300263722457648,0.438459866212212,"DE (down) in MLH1"
".1570",NA,-2.03977528779318,NA,NA,"Not DE"
"YME1L1P1",NA,NA,NA,NA,"Not DE"
"CBY1P1",NA,NA,NA,NA,"Not DE"
"NRM.1",0.795690709086393,0.108801508628467,0.595409869992041,-0.315286190223879,"Not DE"
"RPL24P6",NA,NA,NA,NA,"Not DE"
".1571",NA,NA,NA,2.14986391374505,"Not DE"
"RPL23AP95",NA,NA,NA,NA,"Not DE"
"DHFRP2.4",NA,NA,NA,NA,"Not DE"
"SSBL2P",0.922783977536487,0.312727162815042,NA,-0.932621707679136,"Not DE"
"RAP1BP1",NA,NA,NA,NA,"Not DE"
"RPL39P29",NA,NA,NA,NA,"Not DE"
"RPS20P24",NA,NA,NA,NA,"Not DE"
"RPL23AP23",NA,NA,NA,NA,"Not DE"
".1572",NA,-2.00877443159339,NA,1.10950546220796,"Not DE"
"POMPP1",NA,NA,NA,NA,"Not DE"
"PPIAP36",NA,0.728126197672795,NA,-0.814047889434528,"Not DE"
"AGPAT1.3",3.18927025584402e-22,-1.40979531749509,0.664654412186658,-0.10279503602284,"DE (down) in MLH1"
"DDX11L5",NA,NA,NA,NA,"Not DE"
"TMSB4XP1",NA,NA,NA,NA,"Not DE"
"SETD6P1",NA,NA,NA,NA,"Not DE"
"MTATP6P26",NA,NA,NA,NA,"Not DE"
"RPS26P57",NA,NA,NA,3.24001404710831,"Not DE"
".1573",NA,NA,NA,NA,"Not DE"
"HLA-DRB1.3",0.31242252258166,-1.51312118204863,0.205374110540802,-1.96474722205016,"Not DE"
".1574",NA,0.817476493946864,NA,NA,"Not DE"
"RPS20P5",NA,NA,NA,NA,"Not DE"
".1575",NA,NA,NA,NA,"Not DE"
"ASS1P7",NA,NA,NA,NA,"Not DE"
"LINC03028",NA,NA,NA,NA,"Not DE"
"GTF2H4.4",NA,NA,NA,5.39591444265647,"Not DE"
"HLA-DPA2.5",NA,NA,NA,NA,"Not DE"
"TIMM9P1",NA,NA,NA,NA,"Not DE"
".1576",NA,NA,NA,NA,"Not DE"
".1577",NA,NA,NA,NA,"Not DE"
"RPS13P3",NA,NA,NA,NA,"Not DE"
"DNAJA1P2",NA,NA,NA,1.10950546220796,"Not DE"
"PHKG1P3",NA,NA,NA,NA,"Not DE"
"ZDHHC20P1.1",NA,NA,NA,-1.73122841309923,"Not DE"
"OR14J1.2",NA,NA,NA,NA,"Not DE"
".1578",0.133136305051322,2.83347193125001,NA,1.0857348641994,"Not DE"
"RPL35AP37",NA,NA,NA,NA,"Not DE"
"SDHDP4",NA,NA,NA,1.10950546220796,"Not DE"
"CEACAMP8",NA,2.72595815861424,NA,NA,"Not DE"
"PTGES3P4",NA,NA,NA,NA,"Not DE"
".1579",NA,NA,NA,NA,"Not DE"
".1580",NA,-1.10607685769562,NA,-2.36596962735161,"Not DE"
".1581",NA,NA,NA,NA,"Not DE"
"MIX23P2",NA,NA,NA,NA,"Not DE"
"HNRNPA1P70",NA,-1.10607685769562,NA,-0.814047889434527,"Not DE"
"NF1P8",NA,NA,NA,NA,"Not DE"
".1582",NA,NA,NA,NA,"Not DE"
"SULT1D1P",NA,NA,NA,NA,"Not DE"
".1583",NA,NA,NA,NA,"Not DE"
"OR52N3P",NA,NA,NA,NA,"Not DE"
".1584",NA,1.71514113212769,NA,NA,"Not DE"
"RNF39.5",NA,NA,NA,NA,"Not DE"
"GGT8P",NA,-2.00877443159339,NA,-1.75509733738348,"Not DE"
"FABP5P1",NA,NA,NA,NA,"Not DE"
"GAPDHP51",NA,-1.10607685769562,NA,NA,"Not DE"
"RPL6P20",NA,0.817476493946865,NA,NA,"Not DE"
".1585",NA,NA,NA,NA,"Not DE"
"C3orf84",NA,NA,NA,NA,"Not DE"
"OR10G9",NA,0.817476493946864,NA,NA,"Not DE"
"BLOC1S2P1",NA,NA,NA,NA,"Not DE"
"NDUFA5P8",NA,NA,NA,NA,"Not DE"
"CTDSPL2P1",NA,3.6745089542824,NA,-1.137809558955,"Not DE"
"RPL12P12",NA,NA,NA,NA,"Not DE"
"GAPDHP21",NA,-1.04128070336812,NA,-1.62170222926041,"Not DE"
"YBX1P9",NA,NA,NA,NA,"Not DE"
".1586",NA,NA,NA,NA,"Not DE"
"PTMAP6",NA,NA,NA,NA,"Not DE"
"RPL36AP11",NA,NA,NA,NA,"Not DE"
"ZNRF2P1",0.599890485488318,0.624291465426969,0.927365816235747,-0.227153159101569,"Not DE"
"HIGD1AP15",NA,NA,NA,NA,"Not DE"
"KRT18P52",0.495577759568096,-1.98945780601457,NA,-0.063974495311374,"Not DE"
"LAPTM4BP1",NA,NA,NA,NA,"Not DE"
"LRRFIP2P1",NA,NA,NA,NA,"Not DE"
".1587",NA,NA,NA,NA,"Not DE"
"HLA-C.6",0.0609355390307574,-0.39019884829998,3.53512618039865e-05,0.73847093026721,"DE (up) in MSH2"
"USP9YP3",NA,0.817476493946865,NA,NA,"Not DE"
"RPL21P33",NA,NA,NA,NA,"Not DE"
"PARD6BP1",NA,NA,NA,NA,"Not DE"
".1588",NA,NA,NA,NA,"Not DE"
"RPSAP7",NA,NA,NA,NA,"Not DE"
"CASP3P1",NA,NA,NA,1.10950546220796,"Not DE"
"USP17L8",NA,NA,NA,NA,"Not DE"
"RPS28P4",NA,0.817476493946864,NA,NA,"Not DE"
"DPH3P2",NA,NA,NA,NA,"Not DE"
"TRIM40.6",NA,NA,NA,NA,"Not DE"
"RPL34P1",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
"GABBR1.5",NA,NA,NA,NA,"Not DE"
"GPSM3.2",0.0267189238383155,-0.441542660742072,0.740645187468776,-0.101855762874952,"DE (down) in MLH1"
"FUCA1P1",NA,NA,NA,NA,"Not DE"
"MTCO1P48",NA,NA,NA,NA,"Not DE"
"ZBTB22.3",NA,NA,NA,NA,"Not DE"
"EIF3IP1",NA,NA,NA,NA,"Not DE"
"NANOGP4",0.490411092669977,1.30105651166793,NA,0.0792260780528316,"Not DE"
"RPL5P2",NA,NA,NA,1.10950546220796,"Not DE"
"TRIM27.5",NA,NA,NA,NA,"Not DE"
".1589",NA,NA,NA,NA,"Not DE"
"RPL38P2",NA,NA,NA,NA,"Not DE"
"COX5BP6",NA,-0.665124288044746,NA,NA,"Not DE"
"RPL31P42",NA,NA,NA,NA,"Not DE"
".1590",NA,NA,NA,NA,"Not DE"
"RPL7AP48",NA,NA,NA,-1.73122841309923,"Not DE"
"PCNPP4",NA,NA,NA,NA,"Not DE"
"MKRN8P",NA,NA,NA,2.58788479420428,"Not DE"
".1591",NA,NA,NA,NA,"Not DE"
"HLA-T.5",NA,NA,NA,NA,"Not DE"
"GYG1P2",NA,NA,NA,NA,"Not DE"
"FABP5P15",NA,NA,NA,NA,"Not DE"
"RPL36AP5",NA,0.811751107289642,NA,NA,"Not DE"
"RPL21P111",NA,NA,NA,NA,"Not DE"
"GABBR1.6",NA,NA,NA,NA,"Not DE"
"CDSN.3",NA,0.439379864242158,NA,2.14986391374505,"Not DE"
".1592",NA,-1.95770799896431,NA,-0.814047889434527,"Not DE"
"CYP2F2P",NA,NA,NA,-0.814047889434527,"Not DE"
".1593",NA,NA,NA,NA,"Not DE"
"PIEZO1P2",NA,2.68073912735685,NA,NA,"Not DE"
"CDSN.4",NA,-1.72300641386918,NA,1.50412450611327,"Not DE"
"MTND2P11",NA,NA,NA,NA,"Not DE"
".1594",NA,NA,NA,NA,"Not DE"
"MTCYBP34",NA,NA,NA,NA,"Not DE"
"MRPS6P2",NA,NA,NA,NA,"Not DE"
".1595",NA,NA,NA,NA,"Not DE"
"DDX10P1",0.727044916516292,-0.431441001772722,0.9504071023138,0.189226245339198,"Not DE"
"C4orf51",NA,NA,NA,-1.62170222926041,"Not DE"
".1596",NA,NA,NA,NA,"Not DE"
"RPS26P41",NA,NA,NA,NA,"Not DE"
"HSPE1P16",NA,NA,NA,NA,"Not DE"
"DNAJC19P1",NA,NA,NA,NA,"Not DE"
"MTCO3P1.4",NA,NA,NA,NA,"Not DE"
"HIGD1AP2",NA,NA,NA,NA,"Not DE"
"MCFD2P1",NA,NA,NA,NA,"Not DE"
".1597",NA,NA,NA,NA,"Not DE"
".1598",NA,NA,NA,2.59570272959844,"Not DE"
".1599",NA,NA,NA,NA,"Not DE"
"RPS20P9",0.491223421376352,-1.25759930181787,NA,-0.495540243086917,"Not DE"
".1600",NA,NA,NA,1.10950546220796,"Not DE"
"SLC25A15P2",NA,NA,NA,NA,"Not DE"
"CDSN.5",NA,NA,NA,NA,"Not DE"
"RPL12P27",NA,0.817476493946865,NA,NA,"Not DE"
"RPS7P15",NA,0.817476493946865,NA,1.10950546220796,"Not DE"
".1601",NA,0.817476493946864,NA,NA,"Not DE"
"B3GNT9",1.57204476476443e-11,1.43124948007322,0.128293431495812,-0.650661189506488,"DE (up) in MLH1"
".1602",NA,NA,NA,NA,"Not DE"
"NME1P1",NA,NA,NA,NA,"Not DE"
".1603",NA,0.817476493946865,NA,NA,"Not DE"
"H3P7",NA,NA,NA,NA,"Not DE"
"CYP46A4P",NA,NA,NA,NA,"Not DE"
".1604",NA,NA,NA,NA,"Not DE"
"VN1R66P",NA,NA,NA,NA,"Not DE"
"RPS8P5",NA,NA,NA,NA,"Not DE"
"CDKN2AIPNL",0.211606773069727,-0.197053838669285,0.936929309811571,-0.0317992857498227,"Not DE"
"TRIM10.4",NA,NA,NA,NA,"Not DE"
".1605",NA,NA,NA,NA,"Not DE"
"SNAI1P1",NA,-2.61624130072974,NA,NA,"Not DE"
"DLGAP5P1",NA,NA,NA,NA,"Not DE"
"BNIP3P43",NA,1.72516358033419,NA,NA,"Not DE"
"RPL7P34",NA,0.817476493946864,NA,NA,"Not DE"
"IMPDH1P4",NA,0.817476493946864,NA,NA,"Not DE"
"RBM17P3",NA,NA,NA,NA,"Not DE"
".1606",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
"SETP4",NA,NA,NA,NA,"Not DE"
"RPL23AP22",NA,NA,NA,NA,"Not DE"
".1607",NA,0.817476493946864,NA,2.52122928561414,"Not DE"
"DEFB131D",NA,NA,NA,NA,"Not DE"
".1608",NA,NA,NA,NA,"Not DE"
"HLA-H.4",NA,NA,NA,NA,"Not DE"
"SULT1C5P",NA,NA,NA,NA,"Not DE"
"OR13K1P",NA,-1.10607685769562,NA,-0.814047889434527,"Not DE"
"RPS3AP39",NA,1.72516358033419,NA,NA,"Not DE"
".1609",NA,NA,NA,NA,"Not DE"
"KRTAP2-5P",NA,NA,NA,NA,"Not DE"
"TRDD2",NA,NA,NA,NA,"Not DE"
".1610",NA,NA,NA,NA,"Not DE"
"BMS1P10",0.937746568554414,0.214265103782265,0.819428906421594,-2.35762895823338,"Not DE"
"BTF3P15",NA,NA,NA,NA,"Not DE"
"MBD3L5",NA,NA,NA,NA,"Not DE"
".1611",NA,1.91790104440754,NA,0.413236005521085,"Not DE"
".1612",NA,NA,NA,NA,"Not DE"
"MMADHCP1",NA,0.817476493946865,NA,2.50642614291053,"Not DE"
"TRBV30",NA,1.72353186445239,NA,-3.57380700995742,"Not DE"
"PGAM3P",NA,NA,NA,NA,"Not DE"
"MTND2P8",NA,NA,NA,NA,"Not DE"
"PPIAP67",NA,-1.11222547380792,NA,-1.7546002072243,"Not DE"
"MAPK6P3",NA,NA,NA,NA,"Not DE"
"FTH1P11",NA,NA,NA,-0.814047889434528,"Not DE"
".1613",NA,-1.10607685769562,NA,NA,"Not DE"
".1614",NA,-2.03977528779318,NA,NA,"Not DE"
"RBMY2TP",NA,NA,NA,NA,"Not DE"
"OR51R1P",NA,NA,NA,1.10950546220796,"Not DE"
"RSL24D1P8",0.836260593840273,0.292524917538835,0.909992383923198,-0.412947110099825,"Not DE"
"GTF3AP1",NA,NA,NA,NA,"Not DE"
"S100A11P10",NA,NA,NA,NA,"Not DE"
"ANO7L1",NA,2.29736825766153,NA,-3.35409146343046,"Not DE"
"RLIMP2",NA,2.26645902264782,NA,-0.814047889434528,"Not DE"
"H3P2",NA,NA,NA,NA,"Not DE"
"CKMT1B",0.248360573984359,2.62412891513445,NA,-1.46016864220576,"Not DE"
"EIF4BP9",NA,NA,NA,NA,"Not DE"
"HNRNPA1P2.5",NA,0.817476493946865,NA,NA,"Not DE"
"SMG1P1",0.142956225997455,0.385885883382716,0.910476009622356,-0.0438291029458539,"Not DE"
".1615",NA,NA,NA,NA,"Not DE"
".1616",NA,NA,NA,NA,"Not DE"
"MTCO1P19",0.956090416560514,0.169638362914639,NA,-0.83528609654147,"Not DE"
"OFD1P11Y",NA,NA,NA,NA,"Not DE"
"HIGD1AP8",NA,NA,NA,NA,"Not DE"
"HSPE1P22",NA,NA,NA,NA,"Not DE"
"SRRM1P3",NA,-1.10607685769562,NA,NA,"Not DE"
".1617",NA,NA,NA,NA,"Not DE"
"MTND2P6",NA,NA,NA,NA,"Not DE"
"RPL12P39",NA,NA,NA,NA,"Not DE"
".1618",NA,NA,NA,NA,"Not DE"
".1619",NA,NA,NA,NA,"Not DE"
"RPL7L1P10",NA,0.817476493946865,NA,NA,"Not DE"
".1620",NA,NA,NA,NA,"Not DE"
"MTRES1P2",NA,NA,NA,NA,"Not DE"
".1621",NA,NA,NA,NA,"Not DE"
"RNF223",0.522968572425289,-1.92376926694092,NA,2.02209413140284,"Not DE"
"MSH5.7",0.640579348609863,-0.993105465625691,0.870348992507853,-0.524949893094658,"Not DE"
"PBX2.6",NA,NA,NA,NA,"Not DE"
".1622",NA,NA,NA,-2.61531415704677,"Not DE"
".1623",NA,NA,NA,NA,"Not DE"
".1624",NA,1.1184424262173,NA,-0.690748723553386,"Not DE"
"CDC42P6",NA,NA,NA,-0.814047889434528,"Not DE"
"ITPK1P1",NA,NA,NA,NA,"Not DE"
"PATE4",NA,-2.13375346911947,NA,-1.28445620600019,"Not DE"
"OR52S1P",NA,NA,NA,1.10950546220796,"Not DE"
".1625",NA,NA,NA,NA,"Not DE"
"CHCHD4P2",NA,1.72516358033419,NA,NA,"Not DE"
".1626",NA,NA,NA,NA,"Not DE"
"OR2U1P.1",NA,NA,NA,NA,"Not DE"
"UBDP1.2",NA,NA,NA,NA,"Not DE"
".1627",NA,NA,NA,-0.814047889434528,"Not DE"
"CBX1P3",NA,2.31804391066102,NA,NA,"Not DE"
"NT5DC1P1",NA,NA,NA,NA,"Not DE"
"CNN2P11",NA,NA,NA,NA,"Not DE"
"OR4A47",NA,-1.10607685769562,NA,NA,"Not DE"
"MICD.5",NA,-2.59401770263946,NA,NA,"Not DE"
"PPP1R11.3",0.0543007986066281,-0.231718509117085,0.162540857114374,-0.228418055820059,"Not DE"
"NDUFA9P1",0.0217103511409279,1.89693222884061,0.888293467363704,0.438796365946838,"DE (up) in MLH1"
"ART2BP",NA,NA,NA,NA,"Not DE"
".1628",NA,NA,NA,NA,"Not DE"
"PRSS56",NA,-1.10607685769562,NA,-0.814047889434528,"Not DE"
"NRBF2P3",NA,NA,NA,2.93909166286671,"Not DE"
"XRCC6P1",NA,0.801276867952498,NA,NA,"Not DE"
".1629",NA,-3.82138399807056,NA,1.01470712180507,"Not DE"
"UBDP1.3",NA,NA,NA,NA,"Not DE"
"ZIK1P1",0.959976740092413,-0.127464998186368,NA,0.611933306658851,"Not DE"
"TOMM22P1",NA,NA,NA,NA,"Not DE"
"ASH2LP2",NA,-1.10607685769562,NA,NA,"Not DE"
"RPS7P12",NA,0.817476493946865,NA,NA,"Not DE"
"RPSAP11",NA,-1.68350221704245,NA,-1.34321814299513,"Not DE"
".1630",NA,NA,NA,1.92529726277623,"Not DE"
"ASS1P12",NA,0.725612988904394,NA,NA,"Not DE"
"CECR7",NA,NA,NA,1.7536723553728,"Not DE"
".1631",NA,NA,NA,NA,"Not DE"
"ZNF737",0.00227104870376745,0.926731670279553,0.706970094712118,-0.31852863768522,"DE (up) in MLH1"
"RGL2.1",0.996285912960689,-0.000938937784145162,0.010932581715635,-0.425843969226432,"DE (down) in MSH2"
"HNRNPA1P57",NA,NA,NA,NA,"Not DE"
"OR13D2P",NA,NA,NA,1.10950546220796,"Not DE"
".1632",NA,NA,NA,NA,"Not DE"
"RHEBP3",NA,NA,NA,NA,"Not DE"
"CDC27P2",NA,-4.21910366296837,NA,NA,"Not DE"
"RPL3P2.5",NA,NA,NA,-2.33892916311243,"Not DE"
"TAAR4P",NA,NA,NA,NA,"Not DE"
"RPL23AP71",NA,NA,NA,1.10950546220796,"Not DE"
"CDK2AP2P2",NA,3.30058184939803,NA,-1.45163002489936,"Not DE"
"MEIOSIN",NA,1.70497320329408,NA,-0.814047889434528,"Not DE"
"ID2B",NA,NA,NA,NA,"Not DE"
"TUBB4BP3",NA,NA,NA,NA,"Not DE"
"TRIM27.6",NA,NA,NA,NA,"Not DE"
"MTCO3P41",NA,1.72516358033419,NA,NA,"Not DE"
"USP9YP35",NA,NA,NA,NA,"Not DE"
"TUBB8P10",NA,-1.10607685769562,NA,NA,"Not DE"
"DCLRE1CP1",NA,-1.10607685769562,NA,NA,"Not DE"
".1633",NA,NA,NA,NA,"Not DE"
"RPL7P53",NA,NA,NA,NA,"Not DE"
".1634",NA,NA,NA,-2.20251593538045,"Not DE"
"RPS27AP8",NA,NA,NA,NA,"Not DE"
"VN1R48P",NA,-1.04517478929949,NA,NA,"Not DE"
"C10orf143",0.596538520486895,1.4362994815219,NA,1.05554892027943,"Not DE"
"RPS27AP17",NA,NA,NA,NA,"Not DE"
"OR2L9P",NA,NA,NA,NA,"Not DE"
".1635",NA,NA,NA,NA,"Not DE"
"MMACHCP1",NA,NA,NA,-2.61531415704677,"Not DE"
".1636",NA,NA,NA,NA,"Not DE"
"RPSAP15",NA,-2.61665981260244,NA,2.15778173538939,"Not DE"
