"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BLOC1S6P1",93.5108549510057,0.419989303150595,0.311953323675235,1.34632097585161,0.178199023940722,0.316092838691783
"HBG2",5.36023634610188,3.91008382189464,1.50300229680087,2.60151553342082,0.00928128618367319,0.0270242883827131
"LAMA2",20.5067286557246,-0.869266845921044,3.64494756189811,-0.238485418832301,0.811504623234468,0.893621162490337
"PFN3",0,NA,NA,NA,NA,NA
"PLXNB2",8446.18077882255,0.265259405858348,0.0788897876922092,3.36240486402708,0.000772667455736076,0.00291033659120479
"OR5AC2",0,NA,NA,NA,NA,NA
"AJAP1",0.361110584637561,-2.03977528779318,4.03444934503584,-0.505589515035802,0.613144843639776,NA
"XRCC2",1484.01768748523,0.64124989160855,0.0823311470527503,7.78866704234905,6.77197997747971e-15,8.97568236079984e-14
"MYO6",2944.27392046734,-0.427283390390795,0.0721866469696515,-5.91914721527974,3.2361520100857e-09,2.61616244605594e-08
"MRTFA",1066.69274593023,-0.283877461430824,0.206535412954472,-1.37447354606157,0.169294717417762,0.304135199695101
"MBD3L2B",0,NA,NA,NA,NA,NA
"HDAC2",5541.92687399918,-0.170935321217768,0.0638080465055825,-2.67889914484083,0.00738646383378083,0.0220439976020883
"ANKRD20A19P",0,NA,NA,NA,NA,NA
"ZNF782",231.949625367764,0.0611430427264644,0.218310033785692,0.280074358774029,0.779420456495158,0.874331328112197
"SLC22A25",6.515164146151,0.240702309813953,1.03973551749453,0.231503402320983,0.816923742555495,0.896723176279609
"POTEF",1.94432068270674,1.25362571192552,2.50924867796065,0.499602021488116,0.617355334197355,NA
"ZNF846",33.472305804214,-0.270050222579271,0.486348422936431,-0.555260816820965,0.578716275810501,0.73009393061299
"MMP1",322848.736959809,-3.74600594472708,0.0493041471121868,-75.9775021805653,0,0
"ADH1B",11.4412495732343,1.28506584224178,0.809939044729914,1.58662043841867,0.112598635584978,0.219465567306863
"UGT2B15",4.69285622513436,0.194846397819779,2.01739801862613,0.0965830222994227,0.923057539695659,0.956750953684013
"TCF4",99.6217257086062,-2.36769219618049,0.439361149796058,-5.38894300800041,7.08732746274286e-08,4.92525821105993e-07
"WNK3",640.993753652863,-0.419977191296849,0.122418191539564,-3.4306763236338,0.000602078538517991,0.00232051103387142
"SDHAF3",333.65037042976,-0.138072793877444,0.160692375461181,-0.859236746492673,0.390209913764825,0.560563939383424
"HRH1",1793.65073592963,-0.279332925221838,0.11175799523864,-2.49944466725061,0.0124388122494941,0.0348886251651545
"RABL6",4829.87250561161,0.0204102801840471,0.0752814991756001,0.271119470355373,0.786299147035806,0.878469741857115
"ZNF136",248.95980140235,-0.344661392094865,0.223475743612887,-1.542276519692,0.123006412258388,0.235250064875778
"ZKSCAN5",728.066467187647,-0.0599462753557022,0.128243947053511,-0.46743941318875,0.640185529745846,0.778159825513688
".68",959.029209922578,-0.382091472452098,0.192343415221316,-1.9865066449634,0.0469770957330452,0.108491781538537
"IFT70B",72.2643287920488,0.122728735454043,0.317920151535659,0.386036351773309,0.69946974672912,0.820803952645008
"SLC30A10",61.332218293811,0.385100026220392,0.399224394079989,0.964620478936046,0.334734938227186,0.502940420094751
"TECPR2",1564.34783531126,-0.351510785750678,0.0938156691297841,-3.74682384095561,0.000179087758324875,0.000760441496148751
"TLR7",43.8257524701484,0.0469921594064815,0.407461465929489,0.115329088357556,0.90818428301132,0.948999630096646
"FAM180B",1.42193616459548,2.72494616001644,3.13249045982684,0.869897672463166,0.384356327555674,NA
"ZFP62",297.644580302338,-0.0074647375494631,0.165090133502994,-0.0452161337026707,0.963935034567408,0.978465879203084
"ERI2",764.194440840439,0.324739310916777,0.123325895579515,2.63318023672813,0.00845894453178203,0.0249146891479922
"TOMM7",223.038096014108,0.237592637618374,0.202951316668942,1.17068783547702,0.24172427658896,0.396001506436519
"HSH2D",2.22409790427388,0.739843054136443,2.15516800135455,0.343287879957127,0.731381897839139,0.841721632756301
"TRPV1",393.602381935524,-0.459782913348871,0.228334750460997,-2.01363529826534,0.0440478376210093,0.102848883269882
"ZNF33B",274.655262915878,-0.615413464852845,0.195443106879916,-3.14881130717475,0.00163936010650718,0.00575659418019253
"ZNF512B",1808.52397703545,-0.822293852598664,0.0869229903403028,-9.46002719625026,3.07863123240174e-21,6.27690764610911e-20
"AMZ2",1848.78983308037,-0.494828631485449,0.0933739202964309,-5.29943082516546,1.16164236277681e-07,7.90474055640645e-07
"ZNF431",821.061389188222,0.628102143101121,0.173733648734886,3.61531659338826,0.000299980792058937,0.00122323954070437
"ALKAL1",2.49686204799184,0.00687568876810948,1.86624031687464,0.00368424618519874,0.99706040350082,0.998139959507637
"NF1",2077.3260236602,0.209689020257485,0.0961694821234505,2.18041124510073,0.0292269913328561,0.0728808701298164
"VKORC1L1",2638.22143576599,1.54994656892756,0.0764501440447297,20.2739522376925,2.1839327156886e-91,4.51560205626202e-89
"ZNF418",137.542427293783,0.31515228912625,0.287745933377099,1.09524498027652,0.273409324563609,0.434306659364192
"DAPK1",278.066308671996,-9.26187764043427,0.859389873991157,-10.7772710858466,4.40768251602861e-27,1.24742383605802e-25
"LCE1B",0.629657823753982,2.7038010606574,3.97324731529063,0.680501576192376,0.496186924144588,NA
"HLA-DQA1",0.807291095153322,1.75373414252311,3.24054679646375,0.541184637246057,0.588380325380499,NA
"COL27A1",1551.83087920465,-0.736227533197473,0.142411661353389,-5.1697138155741,2.34452751831131e-07,1.53292675350898e-06
"GM2A",1757.12651417936,-0.926983950350507,0.0814149255361805,-11.3859214909993,4.91459510759058e-30,1.59361640250746e-28
"CLPSL2",1.30508835618671,2.53395204870728,2.78543366723382,0.909715452396221,0.362972592812912,NA
"S100A2",97.2989701676112,2.35743342627831,0.334403730991189,7.04966245230209,1.79352332726723e-12,1.92908032293277e-11
"ZNF700",971.273782856961,-0.259007505543541,0.099442906260503,-2.60458503560867,0.00919855916989064,0.0268189577655654
"POU3F4",0.859811974576611,-3.2988332567841,3.54772986991948,-0.929843414729593,0.352452164154452,NA
"OR14A16",0.154723207781945,0.817476493946865,4.0804728567969,0.200338667266266,0.841215723376499,NA
"CD47",5021.63319843771,-0.296977102256991,0.0765376415142535,-3.88014441497632,0.000104394462303684,0.000464842329614201
"OR52K1",10.8984176665066,0.430197354824752,0.939664192420833,0.457820313144471,0.647081540769116,0.783658908421803
"TLE1",3520.43014607822,-0.447570149463126,0.080578302466326,-5.55447478743012,2.784476984674e-08,2.01886068505139e-07
"MAML3",248.117628411947,-2.17909182002175,0.200844961827696,-10.8496215199621,2.00252830992722e-27,5.76013666889868e-26
"STRN3",1567.78683147502,0.429859536456055,0.0978809783443446,4.3916554955531,1.12490841217227e-05,5.85265403905495e-05
"ZNF239",270.675109101105,1.60003776108893,0.176151509233278,9.08330429897138,1.05327633406313e-19,1.94039115001672e-18
"NPIPB10P",0,NA,NA,NA,NA,NA
"SPINK14",0,NA,NA,NA,NA,NA
"CHRNG",105.930988163279,0.0235585965768133,0.421250703469598,0.0559253584214218,0.955401269340526,0.974323619211956
"ZSCAN16",109.382474857419,0.669332875935468,0.264107386759819,2.53432092205798,0.0112665496778629,0.0321235578501687
"MVB12B",68.7324360583002,0.101130212477142,0.376185671422362,0.268830580640586,0.788060059371096,0.87958654232028
"ILRUN",3743.86403567222,-0.19021601279683,0.0658440830986214,-2.88888543731293,0.00386609897440527,0.0124080879246115
".69",6.7647473777619,-6.27314293489886,3.91365840491712,-1.60288463781542,0.108960125925348,0.213820256044886
"OR11G2",31.4508325967722,0.38978284113216,0.465881307823648,0.836656965167846,0.402785415531682,0.573472225395219
"POTEI",4.36912751752408,1.27332441075646,1.62314493364779,0.784479798667663,0.432758630951401,0.601909855885634
"ADA",52.0111762541193,-0.171730226668587,0.411089901798953,-0.417743724467776,0.676134499984,0.804322718100636
"ARID5A",229.494460739434,-1.17310189640069,0.193538621289477,-6.06133229938678,1.3499859622569e-09,1.14012509786954e-08
"PATE2",0,NA,NA,NA,NA,NA
"PPTC7",2744.89214270182,-1.22292029725623,0.0832666161269316,-14.6868019158123,7.83240962126542e-49,5.27412257064137e-47
"KRT39",0,NA,NA,NA,NA,NA
"TOMM20L",0,NA,NA,NA,NA,NA
"RGPD4",12.0583960814391,-0.306698608572537,0.914298945245089,-0.335446748754942,0.737288108215751,0.84624297719302
"NHLRC2",4354.28367755651,-0.044374573726694,0.0732831946068103,-0.605521824816439,0.544832327785154,0.70149656855854
"H2AC7",0.361110584637562,-2.03977528779318,4.03444934503584,-0.505589515035803,0.613144843639775,NA
"ZFP28",597.03914679573,0.243617987432985,0.167480793736196,1.45460253679425,0.145779328320484,0.269323209842585
"CRACDL",1.58526322206837,-0.0711571737131563,2.70901319995637,-0.0262668242865344,0.979044516160402,NA
"ZNG1C",689.253242653553,0.313737638743962,0.114814040858661,2.73257204778796,0.00628419254881788,0.0191345606454391
"SCN8A",8.05749039985964,-3.59692874143743,1.21129587923403,-2.96948813506406,0.00298296331629834,0.00986267174534631
"LAMB3",20012.6901968857,-0.808152136054114,0.0580694229812117,-13.9169995940134,4.99433730081885e-44,2.82236263864602e-42
"SPMIP10",0,NA,NA,NA,NA,NA
"KPNA5",2025.39225924485,0.127550405182481,0.106489620468646,1.19777312212354,0.231005353575602,0.383228156417897
"ANKRD36B",217.019136769691,0.471842338864391,0.264123070303516,1.78644878814325,0.0740266221261287,0.157890519886737
"ARHGEF12",18947.3133233059,-0.225294883334127,0.0585563627979205,-3.84748766093321,0.000119335285470721,0.000523936458193337
"HCAR1",56.1231117838738,0.147343144854462,0.367223956132154,0.401235111146826,0.688247032581266,0.813336578645492
"ZNF252P",0,NA,NA,NA,NA,NA
"PDLIM7",3679.74368840198,-0.253243178229028,0.0712193926291841,-3.55581771874385,0.000376805271853367,0.00151195266046185
"FLNA",83405.6477492504,-0.0959288291126278,0.0531605708288311,-1.80451089250911,0.0711512531423958,0.152796098970871
"TMEM26",0.958225458479178,3.27982520501792,3.44098178102297,0.953165524765686,0.340506210924432,NA
"RPS26P11",0.618892831127781,2.68073912735686,3.97430012243306,0.67451854283106,0.499981700927966,NA
"SRGAP1",1333.86799121193,-0.2077105216605,0.15242119334379,-1.36274042410889,0.172964332938935,0.309179022721906
"FAM3C",1787.06629336341,0.354109060130724,0.0929165313465141,3.81104476242385,0.000138380704359664,0.000601246200029938
"OR2T4",0.321864665096311,1.7322442211216,4.03608793805201,0.429188919495559,0.667785746045012,NA
"ZNF705A",2.57405348031986,-1.43953019317415,2.23108120892656,-0.64521640333601,0.51878695761929,0.679475499610664
"SLC39A10",2704.44541189666,-0.309734460282336,0.112567233359495,-2.7515507935881,0.00593138206070096,0.0181736470914957
"CASP4",1708.73697969191,-1.71156259717937,0.107784617191172,-15.87947001884,8.79181014852414e-57,7.50077977477241e-55
"AP2A1",5889.40846658444,0.200485745381512,0.0615663659599938,3.25641675053208,0.00112828011523179,0.00412599313882621
"ZNF585A",451.418053078051,0.486015069171114,0.191446788834082,2.53864309833017,0.0111283282838657,0.0317810155328145
"FUT11",571.052130368247,0.0958644231989879,0.127422409723438,0.752335663774175,0.451849225831256,0.61949061112289
"NXF4",0,NA,NA,NA,NA,NA
"SMIM10L2B",4.89979525020202,-0.637211816238141,1.26473765592789,-0.503829243362445,0.614381375939347,0.758372126088358
"ANXA4",451.748041952317,-0.0363676911119227,0.1801646938902,-0.201858035149144,0.840027709782704,0.910371030365113
"WDR5B",239.725291476194,-0.72423591385219,0.178985424856781,-4.04634016670185,5.20246177866601e-05,0.000242915158767415
"FAM163B",0,NA,NA,NA,NA,NA
"NPIPB9",35.1298148004539,-0.123427263789557,1.68154808157934,-0.0734009720814121,0.941487044074778,0.966452590363544
"WDR45",679.584039971517,0.328784945023854,0.145552829256648,2.25887017588726,0.0238914616728434,0.061405738359202
"METTL9",2261.12098485855,-0.498216746018372,0.0712927754837493,-6.98832024195687,2.7819681419653e-12,2.95963015103149e-11
"ZNF138",84.5854349645997,1.30181693644522,0.371151374080977,3.50750940817262,0.000452322359311783,0.00179124954143862
"ZNF429",82.5066555504578,1.6635530642093,0.336930779496316,4.93737338778065,7.9181780064067e-07,4.83608464964783e-06
"ZNF470",604.135645117527,0.224775533504998,0.127129868908909,1.76807807192859,0.0770478527451709,0.163122488362681
"SERTAD1",895.84496001893,-0.314280456247944,0.179329580132409,-1.75252992850312,0.0796827282582668,0.167595015454648
"ZNF100",402.415243924629,0.824662070861256,0.17039541367738,4.83969640416872,1.30037624027297e-06,7.71316652811254e-06
"EOLA2",592.003801662507,0.0574750754917768,0.140491503826925,0.409100009083695,0.682466269605132,0.808789257472029
"OR51A6P",0,NA,NA,NA,NA,NA
"ZNF398",770.84158003325,0.62413327299406,0.1134922394267,5.49934758664413,3.8119904053564e-08,2.72340371439588e-07
"ZSCAN25",721.01544613812,0.00324919189082464,0.137325847997788,0.0236604538635508,0.981123450412917,0.989117467105753
"RBMY1A3P",0.154723207781945,0.817476493946865,4.0804728567969,0.200338667266266,0.841215723376499,NA
"ANXA6",10115.186805658,-0.43253080845155,0.0590633369576161,-7.32316917281416,2.42182173391205e-13,2.80207485013194e-12
"ZNF441",325.407902947219,0.394703832135223,0.181975118544384,2.16899890101708,0.0300827673423875,0.0747497011229266
"GMFB",7499.3945457258,0.40734517889642,0.0545925277809792,7.46155555446445,8.550689510944e-14,1.02930389147151e-12
"SIGLEC15",35.179345641363,-2.54613088545002,0.677576837232892,-3.75770059650797,0.000171481886838078,0.000730793928510965
"ZNF420",236.711024852144,0.0550317036794416,0.224058305484234,0.245613317303758,0.805981579262026,0.890496401303207
"ZNF763",67.4603372546986,-0.280235661325716,0.435569000180152,-0.643378342374711,0.519978633003967,0.680423321641816
"ZMYM1",2026.58743851368,0.294877743548532,0.0887692440700547,3.32184583340398,0.000894240877539762,0.00333113256099223
"DTHD1",0.812544670105661,1.63542272959791,3.24646852000718,0.503754377878364,0.614433990795202,NA
"H4C3",8735.87709243689,-0.67126463753643,0.0889333754603214,-7.54794962028538,4.42163887845917e-14,5.48801576899152e-13
"ZSCAN26",471.702791965641,0.237570192268387,0.141939083145817,1.67374754720887,0.0941802249219152,0.19122197932101
"MAFG",3298.11885806859,0.0950238261815668,0.0934951035228173,1.01635083123232,0.309462350826609,0.475461213023661
"OR2T32P",0.507356053332142,-2.54061246736371,3.99742375183768,-0.635562458494861,0.525061645029296,NA
"ARRDC1",837.493716684448,-0.108612512588268,0.101467838116863,-1.07041319302749,0.284433363432886,0.447971714520384
"KIAA1671",3484.94751306818,0.581416316655097,0.0751330674545853,7.73848767730052,1.00606298227022e-14,1.31168819832337e-13
"IGF2R",11250.6657099611,0.427381841204223,0.0602622789782128,7.09202918394006,1.32159632593909e-12,1.44177873546738e-11
"ZNF300P1",0,NA,NA,NA,NA,NA
"LCE1C",0,NA,NA,NA,NA,NA
"GOLGA6L16P",0,NA,NA,NA,NA,NA
"GAL3ST4",17.7635682739156,0.774137481071238,0.763696723826399,1.01367133957643,0.310739604238556,0.476756747664132
"DYNC1H1",96664.4343265238,0.204963233275437,0.0507170210108589,4.04131057365442,5.31533074521802e-05,0.0002475276572528
"SLC6A17",0.464169623345836,2.26645902264782,3.99651310670712,0.567109117906845,0.570640048508498,NA
"IFNL3",0,NA,NA,NA,NA,NA
"PCBP2",11324.4941688272,-0.030909483063944,0.0752858640741931,-0.410561576785294,0.681394042854127,0.808227056972483
"ZGPAT",1012.77793117564,0.0817587481504585,0.103542379260976,0.789616278223508,0.42975189870957,0.598675461304747
"SLC25A29",982.572659473881,-0.146544700643394,0.0991046984435984,-1.4786857025431,0.139224335278027,0.259752408971479
"PGAP1",760.739976350747,0.24147597862769,0.212672292014345,1.13543695015711,0.256192285226621,0.41425884744299
"SRC",159.949596045327,-0.638349733264697,0.289639491211725,-2.20394577615822,0.0275281577153854,0.0694028649903743
"ZNF679",0.618892831127781,2.68073912735686,3.97430012243306,0.67451854283106,0.499981700927966,NA
"ZNF682",100.389238024013,1.13193614704859,0.428405071347962,2.64220996144371,0.00823669776445088,0.0243294055815503
"OR8B8",1.69368735254068,-0.522195255024036,2.60482366208108,-0.200472401501005,0.841111140277069,NA
"ZNF772",555.621250671388,0.706875223565208,0.149609914277223,4.72478864104814,2.30354814506898e-06,1.3152975519684e-05
"ZNF257",2.05256315968384,-1.74616136026572,2.15993919468503,-0.808430794979092,0.418842630218604,0.588300552523199
"PCNX3",4068.80806300275,-0.268535082532851,0.0869033936285752,-3.09004138181955,0.00200128609831128,0.00688983411906381
"ADAM32",655.289782852762,0.289733372055895,0.180034422139562,1.60932208748,0.107545931842765,0.211606773069727
"ACSL5",2579.09184857834,0.578784545724285,0.0803742643475341,7.20111780086287,5.97209221515108e-13,6.71955958266839e-12
"LRRC8B",937.691406495481,-0.477263852168962,0.110156245403248,-4.33260820048691,1.47353204030649e-05,7.53116582104066e-05
".70",3.42017218535687,-1.37667029653756,1.39575786976631,-0.986324581331615,0.323973861032481,0.490848328245332
"ABCB8",908.580329091914,0.351496685941269,0.116709567855618,3.01172125301764,0.00259771016882733,0.00872939889429068
"H3C12",1478.24667985917,0.373397306704476,0.103889046911546,3.59419320712796,0.000325398313023969,0.00132075643219313
"SND1",5833.8126522949,0.0324118326438095,0.0677870963676908,0.478141628430302,0.632549404899598,0.771964154649707
"OR4C4P",0.338237368888095,-1.95770799896431,4.04179765710659,-0.484365662274587,0.628126383239308,NA
"ZNF785",113.491973206172,-1.29363518547951,0.325023600957461,-3.9801269251485,6.88784825410933e-05,0.00031499852476183
"SULT1A2",5.16601076305328,0.0174409997162195,1.16929154446866,0.0149158691848276,0.988099299552335,0.993128513647048
"NEK5",33.0751102427129,0.197599012455563,0.451443303795389,0.43770504688917,0.661600110503481,0.79354282335049
"PSMD12",8600.70375154228,-0.123095740833291,0.0894163199167871,-1.37665854452349,0.168617841308906,0.303198133927155
"OR2B4P",0.309446415563891,1.68290557785691,4.04051270251969,0.41650792900798,0.677038366559341,NA
"MAGEA6",0,NA,NA,NA,NA,NA
"ADGRA1",0.154723207781945,0.817476493946865,4.0804728567969,0.200338667266266,0.841215723376499,NA
"PIWIL2",30.0794244577556,0.0788589548344856,0.619234409643018,0.127349116273992,0.898664087564823,0.943546289440933
"NOL4L",118.647914640552,-0.843961055037599,0.339646541981548,-2.48482157396276,0.0129616381997362,0.0361473804126251
"SSX11P",0,NA,NA,NA,NA,NA
"CYSRT1",7.16583320134128,2.78157778999261,1.36541306814102,2.03716945069206,0.0416330640882315,0.0981753792232214
"SLC22A4",217.489293387186,-0.565776313595866,0.235212034622262,-2.40538845941481,0.0161552828321248,0.0437824357401068
"ZSCAN5B",0,NA,NA,NA,NA,NA
"TCEA1P1",0,NA,NA,NA,NA,NA
"ENTPD4",2518.79020162456,-0.221571961980538,0.0904366044151555,-2.45002522389492,0.0142846207507794,0.0393930973944686
"C1D",678.182854673365,-0.399328780603772,0.115166321082293,-3.46740936804285,0.000525500919177232,0.00205191705277491
"TBC1D9B",4532.59210149681,-0.105614784175106,0.0611873327488317,-1.72608903559574,0.0843313960701304,0.175233422314086
"OR1J2",0,NA,NA,NA,NA,NA
"H4C11",2625.99227445459,0.547724318191077,0.0830498183544562,6.59512963476202,4.24884439878412e-11,4.08051586385961e-10
"SLC2A7",0,NA,NA,NA,NA,NA
"FAM110D",72.8724410381839,0.426992045801306,0.317146953783194,1.34635392428585,0.178188402866906,0.316092838691783
"SERPINA1",132.650448114498,-1.40707099501621,0.263770551224385,-5.3344506749703,9.58342332480196e-08,6.57410870153765e-07
"TPSB2",0.967543198017111,2.09099288820105,2.73824667561995,0.763624733599882,0.445090905531454,NA
".71",0.180555292318781,-1.10607685769562,4.0804728567969,-0.271065853520681,0.78634038363246,NA
"KANK2",3654.6046220353,0.234278243839855,0.0782976176806915,2.9921503460715,0.00277019798982945,0.00924485536313569
"EIF4BP6",2.25845382483572,-1.32264691347288,2.34169384457014,-0.564824866640787,0.572192891561553,0.724882150161774
"C6orf141",143.07395323423,1.08007994172528,0.255460899508716,4.22796578185709,2.35813643555831e-05,0.000116942008620026
"GTF2E2",873.01881619334,0.133541229727573,0.104309592972701,1.28023919873335,0.200461023821646,0.345368345619588
"IL27",0,NA,NA,NA,NA,NA
"GUCA2A",0,NA,NA,NA,NA,NA
"RAD54B",1000.02058691664,0.20147917042417,0.105607725085958,1.90780712547476,0.0564161494831588,0.126227094483325
"ZNF165",38.4729146720177,-0.236514279372028,0.420725297243182,-0.562158446192318,0.574008070295144,0.726396301514772
"SYNGAP1",234.971060834819,0.037084661944823,0.185975384184059,0.199406292975421,0.841944938251825,0.911489308240437
"FITM2",993.210103183625,0.547752305998191,0.107885333355576,5.07717118686439,3.83095689083685e-07,2.43328758064538e-06
"BLM",1305.94699345744,0.0223687093986946,0.0927775790070194,0.241100378325266,0.809477319564323,0.892644087320526
"KRBOX5",255.440691789304,0.256612248523353,0.239781435844421,1.07019230917381,0.284532755437361,0.448088098280611
"OR10D3",1.15512833596816,0.284298076861761,2.86363605555264,0.0992787041881601,0.920916986468927,NA
"DDI2",2435.03576230617,-0.169746164170534,0.0949906131404109,-1.78697829773583,0.073940996268566,0.15774617739986
".72",0,NA,NA,NA,NA,NA
"SVIL",2927.19115312697,1.28473053117758,0.0726011200638731,17.6957398184394,4.52251840788549e-70,6.06742450523569e-68
"TRIM33",3956.16106673938,-0.114775253211887,0.09046578298,-1.26871452864407,0.204542898761612,0.350264083003081
"LRP10",5609.92238882958,1.02948767442707,0.0621164843215588,16.5735019563843,1.08328986905985e-61,1.16802573305073e-59
"PELI1",612.097531761119,-1.69538612464759,0.126995099567488,-13.3500121691437,1.18429572205179e-40,5.99827011961392e-39
"ZNF655",2823.22521624039,0.0803477073386564,0.0735163243445593,1.09292334804552,0.274427456077838,0.435412344548886
"MRPL21",688.238177607515,-0.0359707626709277,0.113960863500097,-0.31564136639678,0.752274735753266,0.856408115096752
"LYPD2",0,NA,NA,NA,NA,NA
"UAP1L1",765.806075396116,-0.0404451783806863,0.135957656750688,-0.297483638268733,0.766097297677865,0.865973759112971
"BNIP3P1",0,NA,NA,NA,NA,NA
"ZNF98",7.15991595642649,-6.33189329764781,1.62917157124763,-3.88657242085239,0.000101669604543565,0.00045339845213224
"FBXL22",2.29712131320919,0.877566091619929,2.05284726560748,0.427487278923421,0.669024448733971,0.799381649772217
"ZNF786",219.142082451545,0.697352976861452,0.183101910964448,3.80855105874266,0.000139783484940198,0.000606741108378361
"ZNF517",94.2622279604935,0.0876745097768013,0.326588672882292,0.268455451939084,0.788348760869811,0.879683580140902
"ZNF675",248.620553021281,0.160832665432213,0.171191992102427,0.93948708381163,0.347480720658277,0.516577031430318
"SLC22A5",466.508881891319,0.320699745386759,0.17322627351047,1.85133432064147,0.0641214715187972,0.140585686370117
".73",0.160027815272566,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"DACT3",116.862331354674,0.254423575429654,0.303618094101791,0.837972375073127,0.402046218645067,0.572699164588025
"ADARB1",1094.10024804751,-0.0952391101703759,0.159969155386828,-0.595359211218403,0.551603384351417,0.707546738380398
"ZNF860",182.480865459473,0.218674852219502,0.212493154272591,1.02909128046064,0.303436783181519,0.46929941481467
"HTT",6325.62763530113,0.266082936038327,0.0829539119053878,3.20759961678245,0.00133847696616809,0.00479684597887524
"OR6N1",0,NA,NA,NA,NA,NA
"C5AR1",6.55670946849519,-0.528347305028482,1.05751844737161,-0.499610485605859,0.61734937317961,0.760543616545047
"CYP2B6",7.28627461298142,1.12049749101296,1.06973659489667,1.04745177117288,0.29489126484507,0.460072257403649
"H3C4",0,NA,NA,NA,NA,NA
"VEPH1",576.81935784003,-1.49536376321758,0.132892729243224,-11.2524121653091,2.25343651696046e-29,7.04700120739859e-28
"FABP12",0.160027815272566,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"SHPK",745.911546292318,-0.139597365274732,0.110103837016585,-1.26787012203493,0.204844335477668,0.350651523913512
"GGT3P",0.35231118893851,-2.00877443159339,4.03717772184741,-0.497568987543649,0.618787866897305,NA
"OR51D1",1.3308276813777,-0.137931913826046,2.18409416889315,-0.0631529151950197,0.949644738122559,NA
"IPP",316.817632295171,-0.419252625353924,0.177606485587124,-2.36057047110625,0.0182468511168849,0.0486924397782041
"OPALIN",1.45141282320293,1.62851551238413,2.4079443926372,0.676309435285825,0.498844203489369,NA
"OR13G1",0,NA,NA,NA,NA,NA
"MAP3K5",637.218800661479,0.984384837459882,0.118127272186241,8.33325631957277,7.86486343180101e-17,1.18546290577961e-15
"OGDHL",2.98507995852323,4.92481596432257,2.03461911934459,2.42051001954066,0.0154987521670753,0.042244194996332
"CYP2F1",0.160932332548156,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"GSTK1",767.713956151029,-0.14303090777451,0.113511365783763,-1.2600580284355,0.207648429695048,0.353969073898203
"HNRNPAB",7397.99442646194,-0.0674782756779132,0.0669979362049169,-1.00716946670607,0.313853343248344,0.4804435595845
"OR2L5",0.169118684444047,-1.10607685769562,4.0804728567969,-0.271065853520681,0.78634038363246,NA
"STMN3",291.785681031051,1.46860412741897,0.198212465498772,7.40924201575037,1.27023315814803e-13,1.49928460405989e-12
"PDGFA",18.4739036279925,-0.218269818108443,0.649258708444047,-0.336183119717452,0.736732781393595,0.845947904938745
"GYPE",0.160027815272566,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"COL13A1",3907.32081212202,0.0378921084652969,0.0751996499123925,0.503886766885766,0.614340950221291,0.758372126088358
"OR7E85BP",0,NA,NA,NA,NA,NA
"SPN",42.4956918622206,0.186687361278471,0.4118294805252,0.453312281190727,0.650323890638181,0.785830393021874
"ZNF695",132.350715421085,-0.167955472442484,0.234751110736189,-0.715461886062085,0.474323683938068,0.640222798635877
"ADAM3A",0,NA,NA,NA,NA,NA
".74",0,NA,NA,NA,NA,NA
"PCDHB11",141.850502534732,2.06920305069339,0.284184265528669,7.28120202870504,3.30858758834461e-13,3.79558922096322e-12
"ZNF628",581.867427566946,-0.166141080973777,0.160636073699354,-1.03427005620622,0.301009931278326,0.466919225304613
"GALP",0,NA,NA,NA,NA,NA
"SLC2A10",0.309446415563891,1.68290557785691,4.04051270251969,0.41650792900798,0.677038366559341,NA
"ZNF665",360.552045171968,0.750323969608327,0.149329415359342,5.0246226960895,5.04423230469954e-07,3.15376672910332e-06
"RPF2",2530.28489624196,0.0661158442372327,0.069824134211126,0.946890999569281,0.343694324716894,0.512639205372096
"SLC28A3",27.2012841910668,-2.2986500392984,0.597299526576369,-3.84840425451853,0.000118889746581477,0.00052229533664048
"FAM177B",1.84954967581327,-0.0174221390418795,2.2036200827081,-0.00790614461112958,0.993691874996497,NA
"MIB2",835.470946826462,-0.388396379867587,0.137021535859188,-2.83456448967793,0.00458881950843289,0.0145025180472412
"OR6Y1",65.7353796892266,0.345984213474551,0.345246594211494,1.00213649975242,0.316277671583135,0.482473750375279
"MYO5A",173.368817055916,0.0112285885124657,0.431678542999883,0.0260114585136301,0.979248198971899,0.987990141484291
"GZMM",3.93084473021607,0.462528677339372,1.3447580167686,0.343949373472269,0.730884359841321,0.841431457108031
"ATG7",1437.68462943063,0.0147124247894177,0.12048241319076,0.122112633701348,0.902809816513055,0.945977614333568
"PRAMENP",0.618892831127781,2.68073912735685,3.97430012243306,0.67451854283106,0.499981700927966,NA
".75",6.49063866018099,-0.376411495377186,1.08378082464597,-0.347313300639127,0.72835595953511,0.83962062106976
"SIPA1L1",2316.92610305722,-0.327404076819617,0.106346914011697,-3.07864200726695,0.00207946397221111,0.00713103986568006
"IFT70A",110.061051147406,0.440721571864201,0.252104170803142,1.74817247354604,0.0804341665234752,0.168610505325629
"SSPOP",1.61232496792397,0.366772653635431,2.32652800339844,0.15764807176173,0.874734121389239,NA
